date,store,item,predicted_sales
2018-03-30,4,47,146.86226
2018-03-31,4,47,150.74045
2018-01-01,4,48,53.145588
2018-01-02,4,48,94.80555
2018-01-03,4,48,96.7599
2018-01-04,4,48,103.57007
2018-01-05,4,48,109.047585
2018-01-06,4,48,110.89024
2018-01-07,4,48,117.07983
2018-01-08,4,48,104.985405
2018-01-09,4,48,111.63237
2018-01-10,4,48,113.785255
2018-01-11,4,48,123.35581
2018-01-12,4,48,126.57431
2018-01-13,4,48,130.31036
2018-01-14,4,48,133.41621
2018-01-15,4,48,125.5333
2018-01-16,4,48,133.45634
2018-01-17,4,48,135.53072
2018-01-18,4,48,141.13504
2018-01-19,4,48,144.06476
2018-01-20,4,48,148.41333
2018-01-21,4,48,150.41672
2018-01-22,4,48,126.24722
2018-01-23,4,48,133.45634
2018-01-24,4,48,134.64616
2018-01-25,4,48,140.2403
2018-01-26,4,48,143.76889
2018-01-27,4,48,147.03375
2018-01-28,4,48,150.33432
2018-01-29,4,48,124.57399
2018-01-30,4,48,135.5038
2018-01-31,4,48,136.1403
2018-02-01,4,48,141.74252
2018-02-02,4,48,145.52087
2018-02-03,4,48,149.47136
2018-02-04,4,48,151.67833
2018-02-05,4,48,125.2893
2018-02-06,4,48,136.21909
2018-02-07,4,48,136.85558
2018-02-08,4,48,141.74252
2018-02-09,4,48,145.52087
2018-02-10,4,48,149.47136
2018-02-11,4,48,151.67833
2018-02-12,4,48,125.2893
2018-02-13,4,48,136.21909
2018-02-14,4,48,136.85558
2018-02-15,4,48,141.74252
2018-02-16,4,48,145.52087
2018-02-17,4,48,149.47136
2018-02-18,4,48,151.67833
2018-02-19,4,48,125.2893
2018-02-20,4,48,136.21909
2018-02-21,4,48,136.85558
2018-02-22,4,48,141.74252
2018-02-23,4,48,145.52087
2018-02-24,4,48,149.47136
2018-02-25,4,48,151.67833
2018-02-26,4,48,125.2893
2018-02-27,4,48,136.21909
2018-02-28,4,48,136.85558
2018-03-01,4,48,143.35803
2018-03-02,4,48,146.86226
2018-03-03,4,48,150.74045
2018-03-04,4,48,152.53625
2018-03-05,4,48,126.334885
2018-03-06,4,48,137.32054
2018-03-07,4,48,137.95703
2018-03-08,4,48,143.35803
2018-03-09,4,48,146.86226
2018-03-10,4,48,150.74045
2018-03-11,4,48,152.53625
2018-03-12,4,48,126.334885
2018-03-13,4,48,137.32054
2018-03-14,4,48,137.95703
2018-03-15,4,48,143.35803
2018-03-16,4,48,146.86226
2018-03-17,4,48,150.74045
2018-03-18,4,48,152.53625
2018-03-19,4,48,126.334885
2018-03-20,4,48,137.32054
2018-03-21,4,48,137.95703
2018-03-22,4,48,143.35803
2018-03-23,4,48,146.86226
2018-03-24,4,48,150.74045
2018-03-25,4,48,152.53625
2018-03-26,4,48,126.334885
2018-03-27,4,48,137.32054
2018-03-28,4,48,137.95703
2018-03-29,4,48,143.35803
2018-03-30,4,48,146.86226
2018-03-31,4,48,150.74045
2018-01-01,4,49,38.948463
2018-01-02,4,49,95.15569
2018-01-03,4,49,96.64384
2018-01-04,4,49,104.37825
2018-01-05,4,49,109.82537
2018-01-06,4,49,111.40248
2018-01-07,4,49,116.613594
2018-01-08,4,49,103.15188
2018-01-09,4,49,112.10389
2018-01-10,4,49,113.51678
2018-01-11,4,49,123.82165
2018-01-12,4,49,128.0423
2018-01-13,4,49,130.0253
2018-01-14,4,49,132.5869
2018-01-15,4,49,124.78857
2018-01-16,4,49,133.3157
2018-01-17,4,49,134.95111
2018-01-18,4,49,140.26125
2018-01-19,4,49,144.43626
2018-01-20,4,49,147.64816
2018-01-21,4,49,149.07066
2018-01-22,4,49,124.895706
2018-01-23,4,49,133.3157
2018-01-24,4,49,134.89725
2018-01-25,4,49,140.31511
2018-01-26,4,49,144.3824
2018-01-27,4,49,147.54103
2018-01-28,4,49,149.0168
2018-01-29,4,49,124.57399
2018-01-30,4,49,135.5038
2018-01-31,4,49,136.1403
2018-02-01,4,49,141.74252
2018-02-02,4,49,145.52087
2018-02-03,4,49,149.47136
2018-02-04,4,49,151.67833
2018-02-05,4,49,125.2893
2018-02-06,4,49,136.21909
2018-02-07,4,49,136.85558
2018-02-08,4,49,141.74252
2018-02-09,4,49,145.52087
2018-02-10,4,49,149.47136
2018-02-11,4,49,151.67833
2018-02-12,4,49,125.2893
2018-02-13,4,49,136.21909
2018-02-14,4,49,136.85558
2018-02-15,4,49,141.74252
2018-02-16,4,49,145.52087
2018-02-17,4,49,149.47136
2018-02-18,4,49,151.67833
2018-02-19,4,49,125.2893
2018-02-20,4,49,136.21909
2018-02-21,4,49,136.85558
2018-02-22,4,49,141.74252
2018-02-23,4,49,145.52087
2018-02-24,4,49,149.47136
2018-02-25,4,49,151.67833
2018-02-26,4,49,125.2893
2018-02-27,4,49,136.21909
2018-02-28,4,49,136.85558
2018-03-01,4,49,143.35803
2018-03-02,4,49,146.86226
2018-03-03,4,49,150.74045
2018-03-04,4,49,152.53625
2018-03-05,4,49,126.334885
2018-03-06,4,49,137.32054
2018-03-07,4,49,137.95703
2018-03-08,4,49,143.35803
2018-03-09,4,49,146.86226
2018-03-10,4,49,150.74045
2018-03-11,4,49,152.53625
2018-03-12,4,49,126.334885
2018-03-13,4,49,137.32054
2018-03-14,4,49,137.95703
2018-03-15,4,49,143.35803
2018-03-16,4,49,146.86226
2018-03-17,4,49,150.74045
2018-03-18,4,49,152.53625
2018-03-19,4,49,126.334885
2018-03-20,4,49,137.32054
2018-03-21,4,49,137.95703
2018-03-22,4,49,143.35803
2018-03-23,4,49,146.86226
2018-03-24,4,49,150.74045
2018-03-25,4,49,152.53625
2018-03-26,4,49,126.334885
2018-03-27,4,49,137.32054
2018-03-28,4,49,137.95703
2018-03-29,4,49,143.35803
2018-03-30,4,49,146.86226
2018-03-31,4,49,150.74045
2018-01-01,4,50,53.29331
2018-01-02,4,50,95.35892
2018-01-03,4,50,96.50382
2018-01-04,4,50,105.22041
2018-01-05,4,50,111.45172
2018-01-06,4,50,112.1658
2018-01-07,4,50,119.578766
2018-01-08,4,50,105.34062
2018-01-09,4,50,112.1128
2018-01-10,4,50,113.66512
2018-01-11,4,50,123.94248
2018-01-12,4,50,128.97343
2018-01-13,4,50,130.90318
2018-01-14,4,50,136.28925
2018-01-15,4,50,124.90817
2018-01-16,4,50,133.06612
2018-01-17,4,50,135.95311
2018-01-18,4,50,140.278
2018-01-19,4,50,145.55896
2018-01-20,4,50,147.15146
2018-01-21,4,50,150.24234
2018-01-22,4,50,126.13547
2018-01-23,4,50,134.69606
2018-01-24,4,50,136.03947
2018-01-25,4,50,140.59616
2018-01-26,4,50,144.72258
2018-01-27,4,50,147.24878
2018-01-28,4,50,148.68085
2018-01-29,4,50,124.57399
2018-01-30,4,50,135.5038
2018-01-31,4,50,136.1403
2018-02-01,4,50,141.74252
2018-02-02,4,50,145.52087
2018-02-03,4,50,149.47136
2018-02-04,4,50,151.67833
2018-02-05,4,50,125.2893
2018-02-06,4,50,136.21909
2018-02-07,4,50,136.85558
2018-02-08,4,50,141.74252
2018-02-09,4,50,145.52087
2018-02-10,4,50,149.47136
2018-02-11,4,50,151.67833
2018-02-12,4,50,125.2893
2018-02-13,4,50,136.21909
2018-02-14,4,50,136.85558
2018-02-15,4,50,141.74252
2018-02-16,4,50,145.52087
2018-02-17,4,50,149.47136
2018-02-18,4,50,151.67833
2018-02-19,4,50,125.2893
2018-02-20,4,50,136.21909
2018-02-21,4,50,136.85558
2018-02-22,4,50,141.74252
2018-02-23,4,50,145.52087
2018-02-24,4,50,149.47136
2018-02-25,4,50,151.67833
2018-02-26,4,50,125.2893
2018-02-27,4,50,136.21909
2018-02-28,4,50,136.85558
2018-03-01,4,50,143.35803
2018-03-02,4,50,146.86226
2018-03-03,4,50,150.74045
2018-03-04,4,50,152.53625
2018-03-05,4,50,126.334885
2018-03-06,4,50,137.32054
2018-03-07,4,50,137.95703
2018-03-08,4,50,143.35803
2018-03-09,4,50,146.86226
2018-03-10,4,50,150.74045
2018-03-11,4,50,152.53625
2018-03-12,4,50,126.334885
2018-03-13,4,50,137.32054
2018-03-14,4,50,137.95703
2018-03-15,4,50,143.35803
2018-03-16,4,50,146.86226
2018-03-17,4,50,150.74045
2018-03-18,4,50,152.53625
2018-03-19,4,50,126.334885
2018-03-20,4,50,137.32054
2018-03-21,4,50,137.95703
2018-03-22,4,50,143.35803
2018-03-23,4,50,146.86226
2018-03-24,4,50,150.74045
2018-03-25,4,50,152.53625
2018-03-26,4,50,126.334885
2018-03-27,4,50,137.32054
2018-03-28,4,50,137.95703
2018-03-29,4,50,143.35803
2018-03-30,4,50,146.86226
2018-03-31,4,50,150.74045
2018-01-01,5,1,31.882843
2018-01-02,5,1,95.289734
2018-01-03,5,1,97.08009
2018-01-04,5,1,105.92123
2018-01-05,5,1,110.840126
2018-01-06,5,1,112.1211
2018-01-07,5,1,116.49141
2018-01-08,5,1,109.11599
2018-01-09,5,1,116.76771
2018-01-10,5,1,118.09641
2018-01-11,5,1,130.221
2018-01-12,5,1,134.54524
2018-01-13,5,1,135.87544
2018-01-14,5,1,138.39424
2018-01-15,5,1,126.826225
2018-01-16,5,1,135.74142
2018-01-17,5,1,137.17633
2018-01-18,5,1,145.84216
2018-01-19,5,1,149.95372
2018-01-20,5,1,153.18196
2018-01-21,5,1,159.5756
2018-01-22,5,1,126.826225
2018-01-23,5,1,135.74142
2018-01-24,5,1,137.17935
2018-01-25,5,1,145.84518
2018-01-26,5,1,149.9507
2018-01-27,5,1,153.18196
2018-01-28,5,1,159.5756
2018-01-29,5,1,123.318115
2018-01-30,5,1,134.70016
2018-01-31,5,1,134.92743
2018-02-01,5,1,140.4856
2018-02-02,5,1,144.75597
2018-02-03,5,1,149.5559
2018-02-04,5,1,155.7286
2018-02-05,5,1,124.313644
2018-02-06,5,1,135.6957
2018-02-07,5,1,135.92297
2018-02-08,5,1,140.4856
2018-02-09,5,1,144.75597
2018-02-10,5,1,149.5559
2018-02-11,5,1,155.7286
2018-02-12,5,1,124.313644
2018-02-13,5,1,135.6957
2018-02-14,5,1,135.92297
2018-02-15,5,1,140.4856
2018-02-16,5,1,144.75597
2018-02-17,5,1,149.5559
2018-02-18,5,1,155.7286
2018-02-19,5,1,124.313644
2018-02-20,5,1,135.6957
2018-02-21,5,1,135.92297
2018-02-22,5,1,140.4856
2018-02-23,5,1,144.75597
2018-02-24,5,1,149.5559
2018-02-25,5,1,155.7286
2018-02-26,5,1,124.313644
2018-02-27,5,1,135.6957
2018-02-28,5,1,135.92297
2018-03-01,5,1,142.37361
2018-03-02,5,1,146.36986
2018-03-03,5,1,151.09749
2018-03-04,5,1,156.4739
2018-03-05,5,1,125.8891
2018-03-06,5,1,137.386
2018-03-07,5,1,137.61328
2018-03-08,5,1,142.37361
2018-03-09,5,1,146.36986
2018-03-10,5,1,151.09749
2018-03-11,5,1,156.4739
2018-03-12,5,1,125.8891
2018-03-13,5,1,137.386
2018-03-14,5,1,137.61328
2018-03-15,5,1,142.37361
2018-03-16,5,1,146.36986
2018-03-17,5,1,151.09749
2018-03-18,5,1,156.4739
2018-03-19,5,1,125.8891
2018-03-20,5,1,137.386
2018-03-21,5,1,137.61328
2018-03-22,5,1,142.37361
2018-03-23,5,1,146.36986
2018-03-24,5,1,151.09749
2018-03-25,5,1,156.4739
2018-03-26,5,1,125.8891
2018-03-27,5,1,137.386
2018-03-28,5,1,137.61328
2018-03-29,5,1,142.37361
2018-03-30,5,1,146.36986
2018-03-31,5,1,151.09749
2018-01-01,5,2,47.06599
2018-01-02,5,2,95.73531
2018-01-03,5,2,97.45133
2018-01-04,5,2,105.04738
2018-01-05,5,2,110.604744
2018-01-06,5,2,112.2273
2018-01-07,5,2,116.62816
2018-01-08,5,2,110.21202
2018-01-09,5,2,116.74177
2018-01-10,5,2,117.7687
2018-01-11,5,2,130.31961
2018-01-12,5,2,133.86687
2018-01-13,5,2,136.21436
2018-01-14,5,2,138.52113
2018-01-15,5,2,126.83798
2018-01-16,5,2,135.7705
2018-01-17,5,2,137.45354
2018-01-18,5,2,145.87425
2018-01-19,5,2,149.86548
2018-01-20,5,2,152.83127
2018-01-21,5,2,159.6077
2018-01-22,5,2,127.49518
2018-01-23,5,2,135.7705
2018-01-24,5,2,137.18806
2018-01-25,5,2,145.89603
2018-01-26,5,2,149.5354
2018-01-27,5,2,152.76663
2018-01-28,5,2,160.3138
2018-01-29,5,2,123.318115
2018-01-30,5,2,134.70016
2018-01-31,5,2,134.92743
2018-02-01,5,2,140.4856
2018-02-02,5,2,144.75597
2018-02-03,5,2,149.5559
2018-02-04,5,2,155.7286
2018-02-05,5,2,124.313644
2018-02-06,5,2,135.6957
2018-02-07,5,2,135.92297
2018-02-08,5,2,140.4856
2018-02-09,5,2,144.75597
2018-02-10,5,2,149.5559
2018-02-11,5,2,155.7286
2018-02-12,5,2,124.313644
2018-02-13,5,2,135.6957
2018-02-14,5,2,135.92297
2018-02-15,5,2,140.4856
2018-02-16,5,2,144.75597
2018-02-17,5,2,149.5559
2018-02-18,5,2,155.7286
2018-02-19,5,2,124.313644
2018-02-20,5,2,135.6957
2018-02-21,5,2,135.92297
2018-02-22,5,2,140.4856
2018-02-23,5,2,144.75597
2018-02-24,5,2,149.5559
2018-02-25,5,2,155.7286
2018-02-26,5,2,124.313644
2018-02-27,5,2,135.6957
2018-02-28,5,2,135.92297
2018-03-01,5,2,142.37361
2018-03-02,5,2,146.36986
2018-03-03,5,2,151.09749
2018-03-04,5,2,156.4739
2018-03-05,5,2,125.8891
2018-03-06,5,2,137.386
2018-03-07,5,2,137.61328
2018-03-08,5,2,142.37361
2018-03-09,5,2,146.36986
2018-03-10,5,2,151.09749
2018-03-11,5,2,156.4739
2018-03-12,5,2,125.8891
2018-03-13,5,2,137.386
2018-03-14,5,2,137.61328
2018-03-15,5,2,142.37361
2018-03-16,5,2,146.36986
2018-03-17,5,2,151.09749
2018-03-18,5,2,156.4739
2018-03-19,5,2,125.8891
2018-03-20,5,2,137.386
2018-03-21,5,2,137.61328
2018-03-22,5,2,142.37361
2018-03-23,5,2,146.36986
2018-03-24,5,2,151.09749
2018-03-25,5,2,156.4739
2018-03-26,5,2,125.8891
2018-03-27,5,2,137.386
2018-03-28,5,2,137.61328
2018-03-29,5,2,142.37361
2018-03-30,5,2,146.36986
2018-03-31,5,2,151.09749
2018-01-01,5,3,38.441784
2018-01-02,5,3,95.26682
2018-01-03,5,3,96.927605
2018-01-04,5,3,106.4409
2018-01-05,5,3,111.37915
2018-01-06,5,3,112.61242
2018-01-07,5,3,116.97023
2018-01-08,5,3,108.81014
2018-01-09,5,3,116.53522
2018-01-10,5,3,117.841705
2018-01-11,5,3,129.9663
2018-01-12,5,3,134.29054
2018-01-13,5,3,135.62074
2018-01-14,5,3,138.22336
2018-01-15,5,3,126.69439
2018-01-16,5,3,135.57451
2018-01-17,5,3,137.01244
2018-01-18,5,3,145.55609
2018-01-19,5,3,149.61076
2018-01-20,5,3,152.84203
2018-01-21,5,3,159.28954
2018-01-22,5,3,126.69439
2018-01-23,5,3,135.57451
2018-01-24,5,3,137.0663
2018-01-25,5,3,145.50223
2018-01-26,5,3,149.61076
2018-01-27,5,3,152.89589
2018-01-28,5,3,159.28954
2018-01-29,5,3,124.08303
2018-01-30,5,3,135.46507
2018-01-31,5,3,135.69234
2018-02-01,5,3,140.89442
2018-02-02,5,3,145.1648
2018-02-03,5,3,149.96472
2018-02-04,5,3,156.13744
2018-02-05,5,3,125.07856
2018-02-06,5,3,136.4606
2018-02-07,5,3,136.68788
2018-02-08,5,3,140.89442
2018-02-09,5,3,145.1648
2018-02-10,5,3,149.96472
2018-02-11,5,3,156.13744
2018-02-12,5,3,125.07856
2018-02-13,5,3,136.4606
2018-02-14,5,3,136.68788
2018-02-15,5,3,140.89442
2018-02-16,5,3,145.1648
2018-02-17,5,3,149.96472
2018-02-18,5,3,156.13744
2018-02-19,5,3,125.07856
2018-02-20,5,3,136.4606
2018-02-21,5,3,136.68788
2018-02-22,5,3,140.89442
2018-02-23,5,3,145.1648
2018-02-24,5,3,149.96472
2018-02-25,5,3,156.13744
2018-02-26,5,3,125.07856
2018-02-27,5,3,136.4606
2018-02-28,5,3,136.68788
2018-03-01,5,3,142.78244
2018-03-02,5,3,146.77869
2018-03-03,5,3,151.50632
2018-03-04,5,3,156.88274
2018-03-05,5,3,126.654015
2018-03-06,5,3,138.15091
2018-03-07,5,3,138.37819
2018-03-08,5,3,142.78244
2018-03-09,5,3,146.77869
2018-03-10,5,3,151.50632
2018-03-11,5,3,156.88274
2018-03-12,5,3,126.654015
2018-03-13,5,3,138.15091
2018-03-14,5,3,138.37819
2018-03-15,5,3,142.78244
2018-03-16,5,3,146.77869
2018-03-17,5,3,151.50632
2018-03-18,5,3,156.88274
2018-03-19,5,3,126.654015
2018-03-20,5,3,138.15091
2018-03-21,5,3,138.37819
2018-03-22,5,3,142.78244
2018-03-23,5,3,146.77869
2018-03-24,5,3,151.50632
2018-03-25,5,3,156.88274
2018-03-26,5,3,126.654015
2018-03-27,5,3,138.15091
2018-03-28,5,3,138.37819
2018-03-29,5,3,142.78244
2018-03-30,5,3,146.77869
2018-03-31,5,3,151.50632
2018-01-01,5,4,32.544544
2018-01-02,5,4,95.31074
2018-01-03,5,4,96.93598
2018-01-04,5,4,106.55148
2018-01-05,5,4,111.36514
2018-01-06,5,4,112.75438
2018-01-07,5,4,117.118645
2018-01-08,5,4,108.886536
2018-01-09,5,4,116.53522
2018-01-10,5,4,117.84473
2018-01-11,5,4,129.9663
2018-01-12,5,4,134.29356
2018-01-13,5,4,135.62074
2018-01-14,5,4,138.13954
2018-01-15,5,4,126.6623
2018-01-16,5,4,135.57753
2018-01-17,5,4,137.01244
2018-01-18,5,4,145.50223
2018-01-19,5,4,149.61076
2018-01-20,5,4,152.84203
2018-01-21,5,4,159.23567
2018-01-22,5,4,126.6623
2018-01-23,5,4,135.57753
2018-01-24,5,4,137.01244
2018-01-25,5,4,145.50223
2018-01-26,5,4,149.61076
2018-01-27,5,4,152.84203
2018-01-28,5,4,159.23567
2018-01-29,5,4,124.08303
2018-01-30,5,4,135.46507
2018-01-31,5,4,135.69234
2018-02-01,5,4,140.89442
2018-02-02,5,4,145.1648
2018-02-03,5,4,149.96472
2018-02-04,5,4,156.13744
2018-02-05,5,4,125.07856
2018-02-06,5,4,136.4606
2018-02-07,5,4,136.68788
2018-02-08,5,4,140.89442
2018-02-09,5,4,145.1648
2018-02-10,5,4,149.96472
2018-02-11,5,4,156.13744
2018-02-12,5,4,125.07856
2018-02-13,5,4,136.4606
2018-02-14,5,4,136.68788
2018-02-15,5,4,140.89442
2018-02-16,5,4,145.1648
2018-02-17,5,4,149.96472
2018-02-18,5,4,156.13744
2018-02-19,5,4,125.07856
2018-02-20,5,4,136.4606
2018-02-21,5,4,136.68788
2018-02-22,5,4,140.89442
2018-02-23,5,4,145.1648
2018-02-24,5,4,149.96472
2018-02-25,5,4,156.13744
2018-02-26,5,4,125.07856
2018-02-27,5,4,136.4606
2018-02-28,5,4,136.68788
2018-03-01,5,4,142.78244
2018-03-02,5,4,146.77869
2018-03-03,5,4,151.50632
2018-03-04,5,4,156.88274
2018-03-05,5,4,126.654015
2018-03-06,5,4,138.15091
2018-03-07,5,4,138.37819
2018-03-08,5,4,142.78244
2018-03-09,5,4,146.77869
2018-03-10,5,4,151.50632
2018-03-11,5,4,156.88274
2018-03-12,5,4,126.654015
2018-03-13,5,4,138.15091
2018-03-14,5,4,138.37819
2018-03-15,5,4,142.78244
2018-03-16,5,4,146.77869
2018-03-17,5,4,151.50632
2018-03-18,5,4,156.88274
2018-03-19,5,4,126.654015
2018-03-20,5,4,138.15091
2018-03-21,5,4,138.37819
2018-03-22,5,4,142.78244
2018-03-23,5,4,146.77869
2018-03-24,5,4,151.50632
2018-03-25,5,4,156.88274
2018-03-26,5,4,126.654015
2018-03-27,5,4,138.15091
2018-03-28,5,4,138.37819
2018-03-29,5,4,142.78244
2018-03-30,5,4,146.77869
2018-03-31,5,4,151.50632
2018-01-01,5,5,30.195803
2018-01-02,5,5,95.31074
2018-01-03,5,5,96.939
2018-01-04,5,5,106.55452
2018-01-05,5,5,111.368164
2018-01-06,5,5,112.75136
2018-01-07,5,5,117.118645
2018-01-08,5,5,108.886536
2018-01-09,5,5,116.53824
2018-01-10,5,5,117.84473
2018-01-11,5,5,129.9663
2018-01-12,5,5,134.29054
2018-01-13,5,5,135.62074
2018-01-14,5,5,138.13954
2018-01-15,5,5,126.6623
2018-01-16,5,5,135.57753
2018-01-17,5,5,137.01546
2018-01-18,5,5,145.50525
2018-01-19,5,5,149.61378
2018-01-20,5,5,152.84505
2018-01-21,5,5,159.23567
2018-01-22,5,5,126.6623
2018-01-23,5,5,135.57753
2018-01-24,5,5,137.01546
2018-01-25,5,5,145.50525
2018-01-26,5,5,149.61076
2018-01-27,5,5,152.84505
2018-01-28,5,5,159.2387
2018-01-29,5,5,124.08303
2018-01-30,5,5,135.46507
2018-01-31,5,5,135.69234
2018-02-01,5,5,140.89442
2018-02-02,5,5,145.1648
2018-02-03,5,5,149.96472
2018-02-04,5,5,156.13744
2018-02-05,5,5,125.07856
2018-02-06,5,5,136.4606
2018-02-07,5,5,136.68788
2018-02-08,5,5,140.89442
2018-02-09,5,5,145.1648
2018-02-10,5,5,149.96472
2018-02-11,5,5,156.13744
2018-02-12,5,5,125.07856
2018-02-13,5,5,136.4606
2018-02-14,5,5,136.68788
2018-02-15,5,5,140.89442
2018-02-16,5,5,145.1648
2018-02-17,5,5,149.96472
2018-02-18,5,5,156.13744
2018-02-19,5,5,125.07856
2018-02-20,5,5,136.4606
2018-02-21,5,5,136.68788
2018-02-22,5,5,140.89442
2018-02-23,5,5,145.1648
2018-02-24,5,5,149.96472
2018-02-25,5,5,156.13744
2018-02-26,5,5,125.07856
2018-02-27,5,5,136.4606
2018-02-28,5,5,136.68788
2018-03-01,5,5,142.78244
2018-03-02,5,5,146.77869
2018-03-03,5,5,151.50632
2018-03-04,5,5,156.88274
2018-03-05,5,5,126.654015
2018-03-06,5,5,138.15091
2018-03-07,5,5,138.37819
2018-03-08,5,5,142.78244
2018-03-09,5,5,146.77869
2018-03-10,5,5,151.50632
2018-03-11,5,5,156.88274
2018-03-12,5,5,126.654015
2018-03-13,5,5,138.15091
2018-03-14,5,5,138.37819
2018-03-15,5,5,142.78244
2018-03-16,5,5,146.77869
2018-03-17,5,5,151.50632
2018-03-18,5,5,156.88274
2018-03-19,5,5,126.654015
2018-03-20,5,5,138.15091
2018-03-21,5,5,138.37819
2018-03-22,5,5,142.78244
2018-03-23,5,5,146.77869
2018-03-24,5,5,151.50632
2018-03-25,5,5,156.88274
2018-03-26,5,5,126.654015
2018-03-27,5,5,138.15091
2018-03-28,5,5,138.37819
2018-03-29,5,5,142.78244
2018-03-30,5,5,146.77869
2018-03-31,5,5,151.50632
2018-01-01,5,6,47.26496
2018-01-02,5,6,95.52451
2018-01-03,5,6,97.17117
2018-01-04,5,6,106.28903
2018-01-05,5,6,112.0098
2018-01-06,5,6,113.385925
2018-01-07,5,6,116.5486
2018-01-08,5,6,110.11074
2018-01-09,5,6,116.72112
2018-01-10,5,6,117.925514
2018-01-11,5,6,129.59354
2018-01-12,5,6,133.5907
2018-01-13,5,6,135.53049
2018-01-14,5,6,136.27748
2018-01-15,5,6,128.2023
2018-01-16,5,6,135.62837
2018-01-17,5,6,137.69977
2018-01-18,5,6,145.53432
2018-01-19,5,6,149.91153
2018-01-20,5,6,153.14279
2018-01-21,5,6,159.5748
2018-01-22,5,6,126.67406
2018-01-23,5,6,135.57451
2018-01-24,5,6,137.0663
2018-01-25,5,6,145.55609
2018-01-26,5,6,149.66463
2018-01-27,5,6,153.88968
2018-01-28,5,6,159.09335
2018-01-29,5,6,124.08303
2018-01-30,5,6,135.46507
2018-01-31,5,6,135.69234
2018-02-01,5,6,140.89442
2018-02-02,5,6,145.1648
2018-02-03,5,6,149.96472
2018-02-04,5,6,156.29585
2018-02-05,5,6,125.07856
2018-02-06,5,6,136.4606
2018-02-07,5,6,136.68788
2018-02-08,5,6,140.89442
2018-02-09,5,6,145.1648
2018-02-10,5,6,149.96472
2018-02-11,5,6,156.29585
2018-02-12,5,6,125.07856
2018-02-13,5,6,136.4606
2018-02-14,5,6,136.68788
2018-02-15,5,6,140.89442
2018-02-16,5,6,145.1648
2018-02-17,5,6,149.96472
2018-02-18,5,6,156.29585
2018-02-19,5,6,125.07856
2018-02-20,5,6,136.4606
2018-02-21,5,6,136.68788
2018-02-22,5,6,140.89442
2018-02-23,5,6,145.1648
2018-02-24,5,6,149.96472
2018-02-25,5,6,156.29585
2018-02-26,5,6,125.07856
2018-02-27,5,6,136.4606
2018-02-28,5,6,136.68788
2018-03-01,5,6,142.78244
2018-03-02,5,6,146.77869
2018-03-03,5,6,151.50632
2018-03-04,5,6,157.04115
2018-03-05,5,6,126.654015
2018-03-06,5,6,138.15091
2018-03-07,5,6,138.37819
2018-03-08,5,6,142.78244
2018-03-09,5,6,146.77869
2018-03-10,5,6,151.50632
2018-03-11,5,6,157.04115
2018-03-12,5,6,126.654015
2018-03-13,5,6,138.15091
2018-03-14,5,6,138.37819
2018-03-15,5,6,142.78244
2018-03-16,5,6,146.77869
2018-03-17,5,6,151.50632
2018-03-18,5,6,157.04115
2018-03-19,5,6,126.654015
2018-03-20,5,6,138.15091
2018-03-21,5,6,138.37819
2018-03-22,5,6,142.78244
2018-03-23,5,6,146.77869
2018-03-24,5,6,151.50632
2018-03-25,5,6,157.04115
2018-03-26,5,6,126.654015
2018-03-27,5,6,138.15091
2018-03-28,5,6,138.37819
2018-03-29,5,6,142.78244
2018-03-30,5,6,146.77869
2018-03-31,5,6,151.50632
2018-01-01,5,7,47.339046
2018-01-02,5,7,95.60153
2018-01-03,5,7,97.54612
2018-01-04,5,7,107.53721
2018-01-05,5,7,110.97311
2018-01-06,5,7,111.91365
2018-01-07,5,7,115.648155
2018-01-08,5,7,110.60679
2018-01-09,5,7,116.84143
2018-01-10,5,7,117.86235
2018-01-11,5,7,130.04665
2018-01-12,5,7,134.25551
2018-01-13,5,7,134.9821
2018-01-14,5,7,138.31801
2018-01-15,5,7,127.47109
2018-01-16,5,7,135.7682
2018-01-17,5,7,137.18436
2018-01-18,5,7,145.22673
2018-01-19,5,7,149.00818
2018-01-20,5,7,153.01392
2018-01-21,5,7,159.8252
2018-01-22,5,7,128.09167
2018-01-23,5,7,135.7682
2018-01-24,5,7,137.3682
2018-01-25,5,7,145.22673
2018-01-26,5,7,149.80664
2018-01-27,5,7,154.02948
2018-01-28,5,7,158.13889
2018-01-29,5,7,124.22284
2018-01-30,5,7,135.60487
2018-01-31,5,7,135.83215
2018-02-01,5,7,141.03424
2018-02-02,5,7,145.30461
2018-02-03,5,7,150.10454
2018-02-04,5,7,156.29585
2018-02-05,5,7,125.21839
2018-02-06,5,7,136.60043
2018-02-07,5,7,136.8277
2018-02-08,5,7,141.03424
2018-02-09,5,7,145.30461
2018-02-10,5,7,150.10454
2018-02-11,5,7,156.29585
2018-02-12,5,7,125.21839
2018-02-13,5,7,136.60043
2018-02-14,5,7,136.8277
2018-02-15,5,7,141.03424
2018-02-16,5,7,145.30461
2018-02-17,5,7,150.10454
2018-02-18,5,7,156.29585
2018-02-19,5,7,125.21839
2018-02-20,5,7,136.60043
2018-02-21,5,7,136.8277
2018-02-22,5,7,141.03424
2018-02-23,5,7,145.30461
2018-02-24,5,7,150.10454
2018-02-25,5,7,156.29585
2018-02-26,5,7,125.21839
2018-02-27,5,7,136.60043
2018-02-28,5,7,136.8277
2018-03-01,5,7,142.92226
2018-03-02,5,7,146.9185
2018-03-03,5,7,151.64613
